frame_num;sec;nsec;yaw;pitch;roll;north_c;east_c;down_c;north;east;down;vx;vy;vz;gimbal_roll;gimbal_pitch;gps_time_week
804;1664534771;157731890;-0.268235;-0.129395;-0.159128;297.141;-681.893;171.071;298.248;-681.521;41.7206;4.33846;-0.485461;0.0137024;-0.402;0.841;0
805;1664534771;257692183;-0.294478;-0.121914;-0.176378;297.141;-681.893;171.071;298.713;-681.592;41.7299;4.33967;-0.649178;0.0254507;-0.228;0.75;0
806;1664534771;358600346;-0.319419;-0.117877;-0.194173;297.989;-682.371;171.074;299.152;-681.688;41.7371;4.3225;-0.827505;0.0146835;-0.137;1.266;0
807;1664534771;457623678;-0.355398;-0.120929;-0.206817;297.98;-682.367;171.074;299.588;-681.798;41.7296;4.30188;-1.02701;0.0121881;-0.055;0.428;0
808;1664534771;557607868;-0.384537;-0.121999;-0.22917;299.237;-682.979;171.077;299.995;-681.941;41.7238;4.26031;-1.23981;-0.00886605;0.061;0.513;0
809;1664534771;657568641;-0.41336;-0.135511;-0.240406;299.237;-682.979;171.077;300.411;-682.099;41.7234;4.21927;-1.45815;-0.0189423;0.258;0.616;0
810;1664534771;757621066;-0.442327;-0.147463;-0.25161;299.637;-683.443;171.078;300.798;-682.297;41.7174;4.1661;-1.69755;-0.0311403;0.352;0.599;0
811;1664534771;858171835;-0.473043;-0.158193;-0.259927;299.639;-683.444;171.078;301.198;-682.512;41.701;4.11367;-1.95911;-0.0462629;0.251;0.383;0
812;1664534771;957449105;-0.50671;-0.156422;-0.265497;300.453;-684.211;171.083;301.575;-682.774;41.6881;4.04914;-2.22507;-0.045422;0.138;0.578;0
813;1664534772;57451508;-0.543666;-0.159519;-0.264428;300.456;-684.213;171.083;301.964;-683.049;41.6773;3.976;-2.49599;-0.0424037;0.058;0.301;0
814;1664534772;157402104;-0.586752;-0.159158;-0.26965;301.704;-684.832;171.081;302.328;-683.375;41.669;3.87248;-2.78534;-0.0145717;-0.077;0.192;0
815;1664534772;257364535;-0.631028;-0.164904;-0.270223;301.704;-684.832;171.081;302.695;-683.714;41.6627;3.77747;-3.0538;-0.0122874;0.039;0.321;0
816;1664534772;357361708;-0.677195;-0.176867;-0.264266;302.115;-685.734;171.082;303.036;-684.093;41.6579;3.67421;-3.32575;-0.00735629;0.07;0.094;0
817;1664534772;457286648;-0.7149;-0.207911;-0.266743;302.114;-685.733;171.082;303.378;-684.485;41.6554;3.57646;-3.60915;-0.0213957;0.83;-0.198;0
818;1664534772;557277871;-0.809791;-0.26679;-0.284385;302.922;-686.65;171.087;303.703;-684.922;41.6552;3.48053;-3.92178;0.0107238;0.925;-0.197;0
819;1664534772;657242606;-0.955584;-0.30686;-0.283508;302.922;-686.649;171.087;304.028;-685.378;41.6598;3.35854;-4.2595;0.017377;0.726;-0.251;0
820;1664534772;757205133;-1.13854;-0.35388;-0.258297;303.311;-687.699;171.09;304.337;-685.893;41.6662;3.22366;-4.61266;0.022791;0.925;-0.323;0
821;1664534772;857184360;-1.36098;-0.395048;-0.208215;303.311;-687.699;171.09;304.638;-686.429;41.6706;3.05961;-4.97137;0.0199793;0.769;-0.29;0
822;1664534772;957137099;-1.54028;-0.432646;-0.175788;303.705;-688.604;171.093;304.91;-687.014;41.6684;2.86313;-5.34932;-0.0123867;0.723;-1.245;0
823;1664534773;57112916;-1.65929;-0.463299;-0.173488;303.706;-688.604;171.093;305.164;-687.625;41.6655;2.60186;-5.77672;-0.0194469;0.945;-0.633;0
824;1664534773;157077103;-1.74064;-0.483642;-0.176919;304.088;-689.658;171.096;305.375;-688.272;41.6546;2.30009;-6.20242;-0.043924;0.888;-0.428;0
825;1664534773;257053607;-1.78149;-0.494173;-0.181662;304.088;-689.658;171.096;305.558;-688.95;41.6337;1.93702;-6.6229;-0.0556316;0.722;-0.208;0
826;1664534773;357035774;-1.78373;-0.492578;-0.178477;304.475;-690.845;171.097;305.703;-689.699;41.6168;1.56559;-7.03997;-0.0596931;0.464;0.06;0
827;1664534773;456983455;-1.74668;-0.481868;-0.183904;304.475;-690.845;171.097;305.824;-690.488;41.6096;1.23043;-7.47719;-0.0833724;0.051;0.046;0
828;1664534773;557003785;-1.67142;-0.461614;-0.191025;304.866;-692.029;171.099;305.901;-691.338;41.5959;0.913953;-7.8673;-0.106395;-0.257;-0.038;0
829;1664534773;656955913;-1.58579;-0.436955;-0.1928;304.866;-692.029;171.099;305.952;-692.211;41.5766;0.631361;-8.26293;-0.0750656;-0.652;0.139;0
830;1664534773;756891949;-1.5526;-0.400313;-0.176738;305.249;-693.21;171.102;305.965;-693.134;41.5693;0.40112;-8.62598;-0.0334544;-1.121;0.012;0
831;1664534773;856856649;-1.54813;-0.379338;-0.154311;305.25;-693.21;171.102;305.964;-694.076;41.5786;0.206034;-8.93704;0.0418134;-0.911;-0.289;0
832;1664534773;956827906;-1.54934;-0.376138;-0.14581;305.226;-694.537;171.104;305.934;-695.044;41.5951;0.0335182;-9.2026;0.0535558;-0.6;-0.435;0
833;1664534774;56796555;-1.5529;-0.373266;-0.145902;305.226;-694.537;171.104;305.895;-696.029;41.6251;-0.126359;-9.47163;0.0904716;-0.501;-0.282;0
834;1664534774;156785852;-1.55389;-0.374308;-0.152352;305.626;-695.704;171.107;305.832;-697.029;41.6557;-0.290235;-9.71457;0.0822369;-0.321;-0.129;0
835;1664534774;256759218;-1.55487;-0.371472;-0.164851;305.626;-695.703;171.107;305.761;-698.05;41.6759;-0.460681;-9.94828;0.0636668;-0.21;0.019;0
836;1664534774;356713327;-1.5538;-0.36348;-0.179524;305.608;-696.874;171.107;305.675;-699.069;41.6945;-0.672024;-10.1705;0.0325673;-0.221;0.145;0
837;1664534774;456674761;-1.55215;-0.352101;-0.196339;305.608;-696.874;171.107;305.574;-700.116;41.7133;-0.868775;-10.3937;0.0571911;-0.287;0.364;0
838;1664534774;556644768;-1.55289;-0.3218;-0.207835;305.599;-698.18;171.11;305.463;-701.155;41.7222;-1.05994;-10.5866;0.10144;-0.738;0.694;0
839;1664534774;656609753;-1.5586;-0.270764;-0.202649;305.599;-698.18;171.11;305.333;-702.228;41.7112;-1.24955;-10.7101;0.0577404;-0.961;0.4;0
840;1664534774;756574738;-1.566;-0.214973;-0.187042;305.587;-699.49;171.112;305.194;-703.284;41.7011;-1.45587;-10.7882;0.0424091;-1.118;0.37;0
841;1664534774;856597785;-1.57401;-0.151411;-0.159075;305.587;-699.491;171.112;305.029;-704.366;41.7048;-1.63403;-10.8181;0.049958;-1.771;-0.103;0
842;1664534774;956501189;-1.58021;-0.08934;-0.129989;305.587;-700.656;171.113;304.857;-705.412;41.7099;-1.76781;-10.7792;0.0799998;-1.91;-0.479;0
843;1664534775;56491364;-1.585;-0.0317307;-0.0995077;305.587;-700.656;171.113;304.666;-706.473;41.7103;-1.8654;-10.6922;0.0799627;-1.805;-0.67;0
844;1664534775;156443200;-1.58755;0.0214134;-0.0684871;305.582;-701.963;171.115;304.478;-707.483;41.7293;-1.93483;-10.5545;0.0881281;-1.595;-1.173;0
845;1664534775;256431920;-1.58846;0.0661495;-0.0379721;305.582;-701.963;171.115;304.278;-708.503;41.7722;-1.9571;-10.364;0.077022;-1.353;-1.247;0
846;1664534775;356378892;-1.58844;0.0982325;-0.0130967;305.587;-701.959;171.115;304.093;-709.454;41.8078;-1.96227;-10.155;0.088918;-1.259;-1.424;0
847;1664534775;456390102;-1.58763;0.125448;0.0130826;305.587;-703.27;171.117;303.9;-710.413;41.8288;-1.93772;-9.92202;0.0570516;-0.93;-1.603;0
848;1664534775;556349711;-1.58672;0.15062;0.037763;305.589;-703.267;171.117;303.733;-711.289;41.8475;-1.88622;-9.66462;0.0358992;-0.93;-1.347;0
849;1664534775;656299467;-1.58565;0.170865;0.0592517;306.023;-704.433;171.12;303.56;-712.173;41.8614;-1.81075;-9.39171;0.02128;-0.899;-0.92;0
850;1664534775;756319505;-1.58448;0.191728;0.0756182;306.031;-704.432;171.12;303.42;-712.994;41.8694;-1.72196;-9.10694;-0.0186342;-0.686;-0.969;0
851;1664534775;856241142;-1.58346;0.209092;0.0888038;306.031;-705.735;171.121;303.271;-713.832;41.8744;-1.61879;-8.80556;-0.0464303;-0.544;-1.255;0
852;1664534775;956186451;-1.58253;0.221427;0.100481;306.031;-705.735;171.121;303.16;-714.591;41.873;-1.49661;-8.48478;-0.0571701;-0.418;-0.975;0
853;1664534776;56167988;-1.58072;0.235944;0.107977;306.044;-706.898;171.123;303.044;-715.348;41.8635;-1.36981;-8.15875;-0.0839888;-0.42;-0.628;0
854;1664534776;156142728;-1.57738;0.267154;0.117953;306.044;-706.898;171.123;302.969;-716.03;41.8495;-1.23846;-7.80882;-0.111877;-0.567;-0.595;0
855;1664534776;256110431;-1.57304;0.310485;0.124601;306.474;-708.196;171.126;302.888;-716.708;41.8338;-1.09346;-7.4173;-0.119917;-0.822;-0.348;0
856;1664534776;356086322;-1.569;0.357429;0.124583;306.474;-708.196;171.126;302.846;-717.341;41.8152;-0.946983;-6.9873;-0.132173;-0.78;-0.252;0
857;1664534776;456044811;-1.56665;0.403137;0.120824;306.492;-709.35;171.127;302.783;-718.084;41.7801;-0.791343;-6.41945;-0.15505;-0.888;-0.155;0
858;1664534776;556020031;-1.56497;0.434856;0.115454;306.492;-709.35;171.127;302.765;-718.606;41.7571;-0.650074;-5.90287;-0.16474;-0.93;-0.216;0
859;1664534776;655996370;-1.56477;0.457838;0.104937;306.492;-709.35;171.127;302.745;-719.09;41.7397;-0.512201;-5.35991;-0.173749;-0.594;0.127;0
860;1664534776;755953867;-1.56543;0.473302;0.0827991;306.492;-709.35;171.127;302.749;-719.506;41.7181;-0.383817;-4.82108;-0.207271;-0.576;0.284;0
861;1664534776;855928767;-1.56721;0.480734;0.0595097;306.947;-711.799;171.131;302.747;-719.891;41.6899;-0.294185;-4.24714;-0.201469;-0.482;0.236;0
862;1664534776;955863232;-1.56668;0.480108;0.0462054;306.947;-711.799;171.131;302.762;-720.186;41.6676;-0.222688;-3.66982;-0.195749;-0.168;0.055;0
863;1664534777;55861884;-1.56652;0.45891;0.043971;307.376;-712.81;171.134;302.775;-720.442;41.6574;-0.145135;-3.11747;-0.165952;0.284;1.624;0
864;1664534777;155825876;-1.56824;0.419668;0.0658405;307.376;-712.809;171.134;302.792;-720.621;41.6461;-0.0812658;-2.55467;-0.1127;0.687;0.55;0
865;1664534777;255791851;-1.56949;0.372358;0.085976;307.376;-712.809;171.134;302.808;-720.771;41.6463;0.00196803;-2.0965;-0.110318;1.116;0.05;0
866;1664534777;355742983;-1.57414;0.301409;0.0999423;307.376;-712.809;171.134;302.828;-720.871;41.6553;0.105676;-1.68709;-0.0482647;1.371;-0.627;0
867;1664534777;455708638;-1.5808;0.215408;0.101901;307.376;-712.809;171.134;302.857;-720.95;41.6708;0.215241;-1.36405;-0.0012127;1.775;0.179;0
868;1664534777;555683059;-1.5873;0.127283;0.0951382;307.376;-712.809;171.134;302.889;-721.009;41.6886;0.309779;-1.15968;0.0192359;2.275;0.373;0
869;1664534777;655659719;-1.59254;0.0411104;0.080068;308.263;-716.121;171.137;302.932;-721.06;41.7056;0.390754;-1.05177;0.0287643;2.345;0.164;0
870;1664534777;755626238;-1.59578;-0.0294557;0.0727285;308.263;-716.121;171.137;302.973;-721.131;41.7191;0.469055;-1.0211;0.0383207;2.357;0.022;0
871;1664534777;855601683;-1.59762;-0.0757627;0.0752063;308.712;-717.121;171.138;303.026;-721.197;41.7298;0.527763;-1.04427;0.00925829;2.132;0.053;0
872;1664534777;955564203;-1.5997;-0.114887;0.0793955;308.712;-717.121;171.138;303.073;-721.325;41.7302;0.595799;-1.13144;-0.00354459;1.991;0.16;0
873;1664534778;55542799;-1.6013;-0.143192;0.0839488;308.712;-717.121;171.138;303.135;-721.441;41.7215;0.655354;-1.25923;-0.00523603;1.444;-0.253;0
874;1664534778;156162526;-1.6026;-0.165011;0.0838844;309.142;-718.144;171.138;303.196;-721.638;41.7099;0.71877;-1.4097;-0.0266093;1.193;-0.075;0
875;1664534778;255481215;-1.60244;-0.171798;0.0779979;309.14;-718.138;171.138;303.271;-721.813;41.695;0.766393;-1.5859;-0.0472193;0.882;0.081;0
876;1664534778;355458165;-1.60168;-0.173386;0.0685075;309.141;-718.141;171.138;303.327;-722.038;41.6858;0.808789;-1.73018;-0.0231155;0.486;0.141;0
877;1664534778;455398422;-1.58853;-0.158734;0.103171;310.006;-720.145;171.14;303.427;-722.324;41.6758;0.898255;-1.9556;0.0272628;0.048;-0.021;0
878;1664534778;555406242;-1.53184;-0.144949;0.221106;310.006;-720.146;171.14;303.516;-722.647;41.682;1.06451;-2.11399;0.0857775;-0.074;-1.907;0
879;1664534778;655380313;-1.43874;-0.152243;0.318916;310.006;-720.145;171.14;303.63;-722.93;41.6861;1.29314;-2.24431;-0.0243755;0.182;-1.932;0
880;1664534778;755312156;-1.31627;-0.188583;0.372014;309.999;-721.009;171.14;303.793;-723.274;41.6832;1.61499;-2.34356;-0.117473;0.598;-2.772;0
881;1664534778;855557663;-1.2208;-0.221369;0.398432;310.844;-722.023;171.142;303.992;-723.58;41.6805;2.036;-2.41345;-0.0990525;0.793;-2.024;0
882;1664534778;955380516;-1.18567;-0.222432;0.414573;310.843;-722.021;171.142;304.252;-723.922;41.6725;2.49697;-2.44564;-0.0634733;0.221;-1.723;0
883;1664534779;55325077;-1.17889;-0.217621;0.413028;311.252;-723.032;171.144;304.549;-724.223;41.647;2.9505;-2.44358;-0.0874021;0.028;-1.113;0
884;1664534779;155175540;-1.22105;-0.251936;0.35981;311.251;-723.032;171.144;304.911;-724.53;41.6332;3.38946;-2.49425;-0.0567836;0.36;-0.384;0
885;1664534779;255129364;-1.32868;-0.316612;0.230807;311.661;-724.048;171.145;305.303;-724.824;41.6402;3.76112;-2.6441;-0.00683008;1.355;2.518;0
886;1664534779;355119624;-1.46984;-0.361859;0.118552;311.661;-724.048;171.145;305.761;-725.14;41.6424;3.97465;-2.89342;0.00957612;1.477;2.544;0
887;1664534779;455069129;-1.65086;-0.394898;0.0598368;311.636;-724.923;171.146;306.216;-725.473;41.6391;4.04898;-3.23512;0.0375761;1.528;2.857;0
888;1664534779;555059837;-1.8756;-0.416004;0.0527119;311.637;-724.923;171.146;306.675;-725.856;41.643;4.0123;-3.59407;0.0424923;1.411;2.346;0
889;1664534779;655474350;-2.14543;-0.42412;0.0894037;311.612;-724.923;171.146;307.108;-726.268;41.6587;3.86313;-3.97145;0.0579911;0.787;0.238;0
890;1664534779;754976249;-2.45239;-0.419106;0.157412;312.045;-725.788;171.147;307.505;-726.728;41.6738;3.64443;-4.33764;0.0550692;0.52;0.594;0
891;1664534779;854945076;-2.7594;-0.416744;0.231932;312.437;-726.815;171.149;307.872;-727.215;41.6873;3.32736;-4.70779;0.056688;0.211;-0.665;0
892;1664534779;955525170;-3.04536;-0.398867;0.297862;312.438;-726.818;171.149;308.157;-727.763;41.7085;2.92068;-5.05125;0.060002;-0.238;-3.201;0
893;1664534780;54876349;3.01436;-0.381648;0.326033;312.41;-727.826;171.15;308.413;-728.331;41.736;2.43043;-5.38301;0.136976;-0.236;-1.567;0
894;1664534780;154841084;2.84052;-0.359034;0.348939;312.41;-727.829;171.15;308.551;-728.947;41.7687;1.92954;-5.62531;0.115247;-0.535;-1.345;0
895;1664534780;254818615;2.71162;-0.34119;0.373428;312.376;-728.712;171.151;308.673;-729.567;41.7989;1.429;-5.81414;0.0429492;-0.609;-1.601;0
896;1664534780;354822091;2.62579;-0.33842;0.391014;312.376;-728.713;171.151;308.666;-730.23;41.8238;0.91231;-5.96551;-0.0303747;-0.563;-1.49;0
897;1664534780;454762130;2.58062;-0.347394;0.380641;312.341;-729.724;171.151;308.653;-730.889;41.8375;0.361027;-6.09572;-0.0781959;-0.135;-1.211;0
898;1664534780;554729424;2.58308;-0.360147;0.325942;312.341;-729.724;171.151;308.497;-731.564;41.8396;-0.191579;-6.19617;-0.110709;0.041;-0.308;0
899;1664534780;654683123;2.61697;-0.368632;0.245513;312.301;-730.748;171.152;308.38;-732.097;41.8307;-0.615851;-6.21559;-0.110823;-0.019;0.597;0
900;1664534780;754669836;2.71661;-0.357594;0.0873276;312.301;-730.748;171.152;308.066;-732.871;41.8232;-1.20644;-6.13546;-0.061593;-0.023;2.821;0
901;1664534780;854633707;2.83037;-0.325022;-0.0633431;311.84;-731.616;171.151;307.804;-733.499;41.8227;-1.60718;-5.95432;-0.0102423;-0.338;4.082;0
902;1664534780;954589230;2.95909;-0.271803;-0.201914;311.84;-731.616;171.151;307.454;-734.06;41.8413;-1.92855;-5.67998;0.0410331;-0.594;4.791;0
903;1664534781;54558525;3.09631;-0.201493;-0.309604;311.798;-732.635;171.152;307.131;-734.605;41.8711;-2.17367;-5.33221;0.0419034;-1.297;4.508;0
904;1664534781;154540892;-3.08534;-0.118319;-0.376389;311.798;-732.635;171.152;306.777;-735.039;41.8838;-2.34955;-4.9357;9.91877e-05;-1.729;4.913;0
905;1664534781;254533047;-3.05204;-0.043017;-0.408674;311.325;-733.64;171.151;306.444;-735.46;41.8828;-2.47148;-4.4651;0.0213315;-1.942;3.835;0
906;1664534781;354527602;-3.06043;0.0310341;-0.4236;311.325;-733.64;171.151;306.125;-735.748;41.8801;-2.51539;-4.00257;-0.0486976;-2.399;3.046;0
907;1664534781;454446340;-3.08727;0.0664025;-0.444449;310.439;-734.646;171.15;305.883;-735.984;41.8726;-2.48333;-3.62961;-0.121253;-2.133;2.584;0
908;1664534781;554512264;-3.12448;0.0531876;-0.439322;310.439;-734.647;171.15;305.569;-736.202;41.8536;-2.43997;-3.03794;-0.18799;-1.463;2.049;0
909;1664534781;654724735;-3.11733;-0.0115048;-0.409908;309.973;-735.356;171.149;305.307;-736.386;41.815;-2.395;-2.55941;-0.249153;0.16;0.797;0
910;1664534781;754330546;-3.1028;-0.0739723;-0.381832;309.974;-735.354;171.149;305.155;-736.427;41.7811;-2.45276;-2.18146;-0.257381;0.904;-0.073;0
911;1664534781;854325165;-3.08852;-0.13955;-0.354261;309.933;-735.329;171.149;304.922;-736.507;41.7369;-2.55694;-1.74834;-0.27272;1.336;-0.09;0
912;1664534781;954331652;-3.08367;-0.172118;-0.322087;309.51;-736.205;171.149;304.724;-736.501;41.6911;-2.68577;-1.34207;-0.259969;0.888;-0.384;0
913;1664534782;54232877;-3.08284;-0.189771;-0.295239;309.47;-736.169;171.149;304.477;-736.511;41.6467;-2.83331;-0.955917;-0.185285;0.72;-1.259;0
914;1664534782;184244026;-3.0871;-0.19292;-0.248514;308.949;-737.009;171.149;304.14;-736.438;41.6152;-3.11742;-0.48139;-0.0831111;0.561;-0.748;0
915;1664534782;254189751;-3.08839;-0.195407;-0.234222;309.122;-736.753;171.149;303.969;-736.406;41.6107;-3.22744;-0.314309;-0.0547207;0.31;-0.863;0
916;1664534782;354171610;-3.09284;-0.195966;-0.208305;308.156;-737.582;171.147;303.683;-736.32;41.6133;-3.41276;-0.0646682;0.00324191;0.205;-1.088;0
917;1664534782;454787418;-3.09487;-0.207596;-0.192994;308.115;-737.542;171.147;303.349;-736.24;41.6322;-3.59306;0.148828;0.0150213;0.356;-0.928;0
918;1664534782;554666333;-3.09757;-0.216283;-0.180397;306.428;-738.706;171.143;302.991;-736.155;41.6499;-3.78194;0.33786;0.0282586;0.333;-1.036;0
919;1664534782;654043772;-3.09729;-0.24446;-0.176607;306.43;-738.704;171.143;302.598;-736.066;41.6566;-3.98785;0.518198;0.0296498;0.494;-0.839;0
920;1664534782;754122402;-3.0972;-0.267276;-0.172382;305.099;-738.901;171.139;302.166;-735.985;41.6647;-4.21583;0.687872;0.0287773;0.513;-0.843;0
921;1664534782;854028093;-3.09545;-0.289053;-0.182834;305.1;-738.901;171.139;301.708;-735.883;41.6758;-4.46961;0.843955;0.0261405;0.572;-0.536;0
922;1664534782;954493611;-3.09497;-0.297846;-0.191376;304.654;-739.284;171.138;301.212;-735.799;41.6843;-4.72186;0.996747;0.0298558;0.523;-0.15;0
923;1664534783;55106460;-3.09607;-0.29174;-0.205825;304.653;-739.284;171.138;300.699;-735.683;41.6856;-4.9498;1.15828;-0.0185987;0.179;0.008;0
924;1664534783;153917041;-3.09785;-0.282416;-0.21581;304.662;-739.281;171.138;300.146;-735.584;41.6851;-5.20572;1.33928;0.0031807;-0.184;0.078;0
925;1664534783;254055754;-3.09982;-0.273944;-0.228167;304.655;-739.283;171.138;299.578;-735.446;41.6869;-5.44398;1.52403;0.0127092;-0.26;0.23;0
926;1664534783;353846383;-3.10322;-0.261529;-0.226548;302.513;-739.478;171.133;298.977;-735.318;41.6856;-5.66114;1.70742;0.0200586;-0.377;0.495;0
927;1664534783;453895300;-3.10632;-0.245356;-0.240464;302.512;-739.478;171.133;298.365;-735.148;41.6857;-5.86145;1.88587;0.0120222;-0.406;0.268;0
928;1664534783;554704813;-3.10929;-0.227372;-0.246128;301.246;-739.427;171.128;297.719;-734.976;41.6865;-6.05109;2.07827;0.00770341;-0.588;0.041;0
929;1664534783;653836158;-3.11343;-0.205927;-0.259871;301.254;-739.427;171.128;297.065;-734.762;41.6946;-6.21696;2.28677;0.0137272;-0.726;0.211;0
930;1664534783;753694990;-3.11866;-0.183454;-0.263416;300.833;-739.384;171.127;296.402;-734.544;41.7018;-6.35195;2.49078;0.00915685;-0.741;0.059;0
931;1664534783;853747617;-3.12627;-0.146382;-0.266001;300.832;-739.384;171.127;295.736;-734.29;41.7005;-6.45068;2.6998;-0.000556935;-0.842;0.218;0
932;1664534783;953609232;-3.13375;-0.109373;-0.258096;299.555;-739.19;171.123;295.065;-734.023;41.703;-6.52079;2.89394;0.0156055;-0.988;0.068;0
933;1664534784;53593611;-3.14007;-0.0778692;-0.248865;299.554;-739.19;171.123;294.391;-733.722;41.7115;-6.54191;3.08587;0.0379859;-1.049;-0.068;0
934;1664534784;163347108;3.13661;-0.0464936;-0.228695;298.255;-738.84;171.118;293.583;-733.33;41.7234;-6.53947;3.27603;0.0252452;-0.968;-0.063;0
935;1664534784;253607613;3.13385;-0.0300354;-0.221151;298.346;-738.864;171.118;293.045;-733.052;41.7285;-6.51275;3.39725;0.0334698;-0.962;-0.095;0
936;1664534784;353536638;3.13033;-0.00966399;-0.203653;297.884;-738.525;171.116;292.404;-732.695;41.7295;-6.46051;3.52862;-0.0182551;-0.843;-0.394;0
937;1664534784;453463232;3.12568;0.02069;-0.186055;297.884;-738.525;171.116;291.768;-732.324;41.7294;-6.37767;3.66056;0.00458308;-0.954;-1.002;0
938;1664534784;553435379;3.12285;0.0466199;-0.161566;296.617;-738.067;171.111;291.17;-731.943;41.7271;-6.27111;3.76356;0.00429596;-0.693;-0.669;0
939;1664534784;653397290;3.12064;0.0664479;-0.136309;296.617;-738.067;171.111;290.567;-731.549;41.7183;-6.14651;3.84207;-0.00373543;-0.782;-0.991;0
940;1664534784;753385337;3.12045;0.0772402;-0.107198;296.201;-737.612;171.11;290.007;-731.153;41.7127;-5.99141;3.87698;0.00957051;-0.585;-1.307;0
941;1664534784;853332916;3.11938;0.0954518;-0.0734904;296.201;-737.612;171.11;289.443;-730.752;41.7106;-5.84451;3.90679;0.00118411;-0.695;-1.85;0
942;1664534784;953283694;3.12091;0.106413;-0.0402682;294.938;-737.167;171.104;288.926;-730.363;41.7065;-5.68874;3.90304;0.00385838;-0.478;-2.206;0
943;1664534785;53267057;3.12223;0.109714;-0.00585206;294.938;-737.167;171.104;288.408;-729.974;41.69;-5.52781;3.86239;-0.0081992;-0.134;-1.407;0
944;1664534785;153236333;3.12412;0.107655;0.0305113;294.094;-736.725;171.101;287.919;-729.596;41.6711;-5.36555;3.7899;-0.0170323;-0.002;-1.269;0
945;1664534785;253218021;3.12582;0.102799;0.0656187;294.094;-736.725;171.101;287.42;-729.217;41.6543;-5.20839;3.68649;-0.020527;0.131;-1.839;0
946;1664534785;353192255;3.12733;0.0969802;0.100034;293.24;-736.14;171.099;286.951;-728.869;41.6398;-5.0581;3.54903;0.00225524;0.202;-1.741;0
947;1664534785;453402288;3.12849;0.0859021;0.12571;293.238;-736.139;171.099;286.484;-728.529;41.6216;-4.92087;3.39075;-0.022804;0.251;-1.208;0
948;1664534785;553773583;3.12928;0.0767035;0.146176;292.386;-735.858;171.096;286.038;-728.228;41.5999;-4.79055;3.21714;-0.040777;0.429;-1.112;0
949;1664534785;653108016;3.12995;0.0636361;0.166926;292.391;-735.86;171.096;285.592;-727.935;41.5778;-4.66757;3.01552;-0.0660308;0.345;-1.201;0
950;1664534785;753105156;3.12982;0.0540573;0.185456;291.548;-735.423;171.094;285.158;-727.69;41.564;-4.56212;2.78032;-0.00366004;0.404;-1.374;0
951;1664534785;853048968;3.12907;0.0434357;0.194504;291.548;-735.423;171.094;284.727;-727.453;41.5509;-4.48121;2.54201;-0.0359975;0.268;-1.081;0
952;1664534785;952989325;3.12846;0.037808;0.19537;290.691;-734.98;171.091;284.299;-727.269;41.5391;-4.41359;2.27804;-0.0260473;0.266;-0.898;0
953;1664534786;52964123;3.12652;0.0306658;0.186254;290.691;-734.98;171.091;283.878;-727.095;41.5438;-4.33807;2.01141;0.00805691;0.168;-0.231;0
954;1664534786;153278325;3.12388;0.0183108;0.178019;289.414;-734.554;171.089;283.458;-726.97;41.5473;-4.26247;1.77449;0.0149732;0.236;0.104;0
955;1664534786;252903908;3.12066;0.000318814;0.169933;289.417;-734.555;171.089;283.044;-726.847;41.5485;-4.21563;1.55508;0.0261467;0.545;0.183;0
956;1664534786;352848144;3.11749;-0.0240176;0.16067;288.989;-734.132;171.089;282.624;-726.766;41.5538;-4.19118;1.34633;0.038938;0.645;0.514;0
957;1664534786;452828721;3.11468;-0.0454138;0.154399;288.989;-734.132;171.089;282.208;-726.687;41.5677;-4.2009;1.1326;0.0614597;0.559;0.395;0
958;1664534786;553437679;3.1138;-0.0546991;0.148811;287.701;-733.858;171.087;281.775;-726.635;41.5798;-4.21386;0.949507;0.0541782;0.542;0.404;0
959;1664534786;652780374;3.11218;-0.0620169;0.139026;287.707;-733.86;171.087;281.348;-726.586;41.5861;-4.23671;0.780341;0.0542308;0.43;0.195;0
960;1664534786;752722563;3.11055;-0.0737332;0.130089;286.856;-733.434;171.086;280.894;-726.552;41.5901;-4.27477;0.611837;0.0653738;0.448;0.358;0
961;1664534786;852733882;3.10956;-0.0821329;0.123281;286.855;-733.434;171.086;280.449;-726.524;41.5928;-4.32523;0.485353;0.0523018;0.314;0.585;0
962;1664534786;952770538;3.10907;-0.0860018;0.118634;286.003;-733.156;171.085;279.993;-726.501;41.5932;-4.37401;0.349649;0.0427953;0.27;0.387;0
963;1664534787;52651487;3.1083;-0.0886074;0.113268;286.004;-733.156;171.085;279.546;-726.489;41.5862;-4.41595;0.24057;0.01135;0.075;0.438;0
964;1664534787;152613359;3.10797;-0.0891681;0.110792;285.144;-732.885;171.084;279.08;-726.473;41.5752;-4.47245;0.12933;0.000760864;0.094;0.456;0
965;1664534787;252587355;3.10802;-0.0852294;0.111818;285.144;-732.885;171.084;278.617;-726.474;41.5709;-4.52943;0.00854284;0.0310507;0.014;0.51;0
966;1664534787;352600379;3.10829;-0.0786437;0.109223;285.144;-732.885;171.084;278.127;-726.474;41.5652;-4.58217;-0.127959;0.0272282;-0.183;0.334;0
967;1664534787;452509948;3.10895;-0.0715811;0.105839;283.87;-732.603;171.081;277.642;-726.497;41.5604;-4.62994;-0.26608;0.0416353;-0.188;0.18;0
968;1664534787;552462127;3.1089;-0.0737776;0.0982498;283.015;-732.475;171.08;277.138;-726.52;41.5608;-4.66916;-0.367766;0.0390345;-0.103;0.298;0
969;1664534787;652444632;3.10915;-0.0780161;0.0903729;283.015;-732.475;171.08;276.644;-726.562;41.5665;-4.71144;-0.454422;0.0351845;-0.023;0.252;0
